contentrank,1,694,0,546,0.0
contentrank,1,13554,0,0,0
contentrank,1,1677,375,26287,0.01426560657359151
contentrank,1,35774,7636,60688,0.12582388610598472
contentrank,1,418,12,8673,0.0013836042891732965
contentrank,1,2522,0,0,0
contentrank,1,3336,0,2,0.0
contentrank,2,694,0,601,0.0
contentrank,2,13554,0,0,0
contentrank,2,1677,353,23333,0.015128787554107915
contentrank,2,35774,6171,52025,0.1186160499759731
contentrank,2,418,73,8958,0.008149140433132395
contentrank,2,2522,0,0,0
contentrank,2,3336,0,1,0.0
contentrank,3,694,0,537,0.0
contentrank,3,13554,0,0,0
contentrank,3,1677,178,17553,0.010140716686606278
contentrank,3,35774,8323,43680,0.19054487179487178
contentrank,3,418,179,8912,0.02008527827648115
contentrank,3,2522,0,0,0
contentrank,3,3336,0,0,0
contentrank,4,694,0,444,0.0
contentrank,4,13554,0,0,0
contentrank,4,1677,126,16891,0.0074595938665561546
contentrank,4,35774,6659,49312,0.13503812459441922
contentrank,4,418,209,11399,0.01833494166154926
contentrank,4,2522,0,0,0
contentrank,4,3336,0,1,0.0
contentrank,5,694,0,429,0.0
contentrank,5,13554,0,0,0
contentrank,5,1677,93,16231,0.005729776353890703
contentrank,5,35774,3629,53633,0.06766356534223332
contentrank,5,418,688,11631,0.0591522654973777
contentrank,5,2522,0,0,0
contentrank,5,3336,0,2,0.0
contentrank,6,694,0,349,0.0
contentrank,6,13554,0,0,0
contentrank,6,1677,106,14811,0.007156842887043414
contentrank,6,35774,3112,58831,0.05289728204518026
contentrank,6,418,306,5915,0.05173288250211327
contentrank,6,2522,0,0,0
contentrank,6,3336,0,0,0
contentrank,7,694,0,377,0.0
contentrank,7,13554,0,0,0
contentrank,7,1677,261,15595,0.01673613337608208
contentrank,7,35774,2099,59601,0.03521752990721632
contentrank,7,418,325,8769,0.037062378834530736
contentrank,7,2522,0,0,0
contentrank,7,3336,0,0,0
contentrank,8,694,0,510,0.0
contentrank,8,13554,0,0,0
contentrank,8,1677,319,16964,0.01880452723414289
contentrank,8,35774,3665,59071,0.062043980972050584
contentrank,8,418,444,14960,0.029679144385026737
contentrank,8,2522,0,0,0
contentrank,8,3336,0,1,0.0
contentrank,9,694,0,556,0.0
contentrank,9,13554,0,0,0
contentrank,9,1677,192,15384,0.0124804992199688
contentrank,9,35774,1044,53321,0.01957952776579584
contentrank,9,418,1036,14478,0.0715568448680757
contentrank,9,2522,0,0,0
contentrank,9,3336,0,1,0.0
contentrank,10,694,12,594,0.020202020202020204
contentrank,10,13554,0,0,0
contentrank,10,1677,125,15152,0.00824973600844773
contentrank,10,35774,467,49630,0.009409631271408422
contentrank,10,418,342,9109,0.03754528488308267
contentrank,10,2522,0,0,0
contentrank,10,3336,0,0,0
